config_id,config_name,trial_idx,length,runtime,gap_pct
12,75% Best + 25% fresh Hilbert,27,265293.04561545677,24.762667655944824,5.406826357462191
11,50% Best + 50% fresh Hilbert,28,266445.67435236415,24.73338222503662,5.864791385697132
12,75% Best + 25% fresh Hilbert,28,265434.5010889015,24.992121934890747,5.463029762614058
11,50% Best + 50% fresh Hilbert,29,265767.31577748735,24.48103976249695,5.595264439205749
12,75% Best + 25% fresh Hilbert,29,265536.70214736613,25.0285382270813,5.503636515791999
11,50% Best + 50% fresh Hilbert,30,265001.6421603541,24.589569568634033,5.291045284797002
12,75% Best + 25% fresh Hilbert,30,264840.66157126136,25.931445121765137,5.227084117017222
11,50% Best + 50% fresh Hilbert,31,264844.42737644224,24.846776962280273,5.228580355155965
12,75% Best + 25% fresh Hilbert,31,265202.51308309,24.325414180755615,5.37085576917653
11,50% Best + 50% fresh Hilbert,32,265988.5546937474,24.509710788726807,5.68316758033649
12,75% Best + 25% fresh Hilbert,32,266769.45319886203,24.34106755256653,5.993435921296797
11,50% Best + 50% fresh Hilbert,33,265470.0529099013,24.75488567352295,5.477155291664881
12,75% Best + 25% fresh Hilbert,33,264789.4726167292,24.096665859222412,5.206745607090313
11,50% Best + 50% fresh Hilbert,34,265361.43960789853,25.19513988494873,5.434000811539863
12,75% Best + 25% fresh Hilbert,34,264548.1998338673,24.68830442428589,5.110882565264596
11,50% Best + 50% fresh Hilbert,35,266849.6573090512,25.539083242416382,6.025302797777665
12,75% Best + 25% fresh Hilbert,35,265279.2498658155,25.55482816696167,5.401344999352942
11,50% Best + 50% fresh Hilbert,36,265099.715070821,24.03829789161682,5.33001183297761
12,75% Best + 25% fresh Hilbert,36,264890.84569613147,24.6376314163208,5.24702338577494
11,50% Best + 50% fresh Hilbert,37,265830.00705433224,25.014585256576538,5.620173077565216
12,75% Best + 25% fresh Hilbert,37,265110.40140872914,24.29134750366211,5.334257752661142
11,50% Best + 50% fresh Hilbert,38,266942.5641454166,24.695817947387695,6.062216749839511
12,75% Best + 25% fresh Hilbert,38,265134.34116148436,24.23082685470581,5.343769548780242
11,50% Best + 50% fresh Hilbert,39,265229.74495102966,24.718924045562744,5.3816755958653095
12,75% Best + 25% fresh Hilbert,39,265765.13663614425,24.328890323638916,5.59439861789246
11,50% Best + 50% fresh Hilbert,40,265972.85662144783,25.392468690872192,5.676930387133061
12,75% Best + 25% fresh Hilbert,40,264704.29973573086,24.37042212486267,5.172904527476141
11,50% Best + 50% fresh Hilbert,41,265935.2891422879,23.914295196533203,5.662003992272946
12,75% Best + 25% fresh Hilbert,41,265982.5942276068,24.37385892868042,5.680799354595623
11,50% Best + 50% fresh Hilbert,42,265645.5233067684,24.65165662765503,5.546873582283962
12,75% Best + 25% fresh Hilbert,42,264799.18493984314,24.33621048927307,5.210604529036877
11,50% Best + 50% fresh Hilbert,43,265866.34339938115,27.368172883987427,5.634610315466215
12,75% Best + 25% fresh Hilbert,43,266024.1870964406,26.448705196380615,5.697325126285957
11,50% Best + 50% fresh Hilbert,44,265949.32772060006,23.735087394714355,5.667581831612911
12,75% Best + 25% fresh Hilbert,44,266799.42606623645,23.623381853103638,6.00534480801278
11,50% Best + 50% fresh Hilbert,45,265918.1125993662,23.742507219314575,5.6551793698145225
12,75% Best + 25% fresh Hilbert,45,265762.0267971513,25.0870418548584,5.593163009706914
11,50% Best + 50% fresh Hilbert,46,265655.4261847476,25.918477535247803,5.550808215915892
12,75% Best + 25% fresh Hilbert,46,265279.4210204744,24.08560872077942,5.401413002904909
11,50% Best + 50% fresh Hilbert,47,265056.332442133,24.957777500152588,5.312774949898236
12,75% Best + 25% fresh Hilbert,47,265051.6783442362,23.890204668045044,5.3109257733104265
11,50% Best + 50% fresh Hilbert,48,265178.71155697416,23.398738384246826,5.361398893574987
12,75% Best + 25% fresh Hilbert,48,266712.7381811015,24.295053005218506,5.970901783565918
11,50% Best + 50% fresh Hilbert,49,266141.1942547259,24.30544948577881,5.743814672166603
12,75% Best + 25% fresh Hilbert,49,267022.8597875397,23.741345405578613,6.094119993993141
11,50% Best + 50% fresh Hilbert,50,267068.5898791148,24.402649879455566,6.112289576278229
12,75% Best + 25% fresh Hilbert,50,265431.9065449627,24.171440601348877,5.461998892612185
13,50% Best + 50% fresh Random,2,265382.9103904808,24.41855525970459,5.442531630906644
14,75% Best + 25% fresh Random,2,264844.36870468943,24.216095209121704,5.228557043563886
13,50% Best + 50% fresh Random,3,266194.49788195686,24.531031370162964,5.764993388580852
14,75% Best + 25% fresh Random,3,266013.8020859825,24.507779836654663,5.693198930698973
13,50% Best + 50% fresh Random,4,266021.9204810307,24.542304754257202,5.69642454958077
14,75% Best + 25% fresh Random,4,266293.805558934,24.56635332107544,5.8044505369535315
13,50% Best + 50% fresh Random,5,266178.56670592865,24.331222534179688,5.758663578082501
14,75% Best + 25% fresh Random,5,266190.9896045941,24.66737937927246,5.763599471970893
13,50% Best + 50% fresh Random,6,266392.5055781669,24.400395154953003,5.843666249391943
14,75% Best + 25% fresh Random,6,265927.87188417854,24.53947925567627,5.659056950688157
13,50% Best + 50% fresh Random,7,265651.69158401585,23.7726469039917,5.5493243759986655
14,75% Best + 25% fresh Random,7,265925.65076940134,24.1065092086792,5.658174452396136
13,50% Best + 50% fresh Random,8,267179.95694273786,24.439115524291992,6.156538187130511
14,75% Best + 25% fresh Random,8,265421.29015851126,23.869691371917725,5.457780766197917
13,50% Best + 50% fresh Random,9,266724.7389889539,24.389381647109985,5.975669971388209
14,75% Best + 25% fresh Random,9,266512.0044746689,24.483378648757935,5.891145818274968
13,50% Best + 50% fresh Random,10,265462.1717900805,24.120219707489014,5.474023947507223
14,75% Best + 25% fresh Random,10,265549.67488671874,24.495633125305176,5.508790873612224
13,50% Best + 50% fresh Random,11,265841.2286476579,24.436275243759155,5.62463166612861
14,75% Best + 25% fresh Random,11,265168.9021160801,23.988035678863525,5.357501384574759
13,50% Best + 50% fresh Random,12,265748.12627750135,25.64261555671692,5.587640024143448
14,75% Best + 25% fresh Random,12,266492.0787133651,25.293481826782227,5.883228870218837
13,50% Best + 50% fresh Random,13,266247.96343108895,23.353015422821045,5.78623644016707
14,75% Best + 25% fresh Random,13,265286.0343024506,24.71600914001465,5.404040606893923
13,50% Best + 50% fresh Random,14,265472.04652716947,24.6568021774292,5.477947400137673
14,75% Best + 25% fresh Random,14,267817.91243354033,24.163611888885498,6.410012089873818
13,50% Best + 50% fresh Random,15,267151.16448297154,23.825453281402588,6.145098302606011
14,75% Best + 25% fresh Random,15,265309.7867304856,24.348021268844604,5.413477974736147
13,50% Best + 50% fresh Random,16,266531.8509882193,24.05757188796997,5.899031279436451
14,75% Best + 25% fresh Random,16,266622.00010759983,23.40523862838745,5.934849529216724
13,50% Best + 50% fresh Random,17,265724.5029500118,24.040037393569946,5.578253950818768
14,75% Best + 25% fresh Random,17,264712.2369773449,24.25834321975708,5.17605817007023
13,50% Best + 50% fresh Random,18,265640.7966774085,24.68004035949707,5.54499558733299
14,75% Best + 25% fresh Random,18,265598.7900638298,24.098652362823486,5.528305425655056
13,50% Best + 50% fresh Random,19,266243.9923992645,24.601003646850586,5.784658660919173
14,75% Best + 25% fresh Random,19,265370.55785278644,23.501582622528076,5.437623692996674
13,50% Best + 50% fresh Random,20,265975.80807998613,24.286856412887573,5.678103067242035
14,75% Best + 25% fresh Random,20,265498.25706322625,24.03061294555664,5.488361428958011
13,50% Best + 50% fresh Random,21,266942.9295435345,24.704333782196045,6.062361930637139
14,75% Best + 25% fresh Random,21,266049.6289459628,25.472492694854736,5.707433738852785
13,50% Best + 50% fresh Random,22,265407.4370121807,23.888790607452393,5.452276603107675
14,75% Best + 25% fresh Random,22,266019.67896609707,24.89377498626709,5.69553394585296
13,50% Best + 50% fresh Random,23,267590.41380589805,24.695194482803345,6.319621826213417
14,75% Best + 25% fresh Random,23,264882.6901877339,24.070960760116577,5.243783020934156
13,50% Best + 50% fresh Random,24,266224.57226011256,24.948175191879272,5.776942607787516
14,75% Best + 25% fresh Random,24,264922.0503659022,24.04542112350464,5.25942169497462
13,50% Best + 50% fresh Random,25,266403.9954779203,24.48889994621277,5.84823144206541
14,75% Best + 25% fresh Random,25,266013.6345930615,24.155210256576538,5.693132382036925
13,50% Best + 50% fresh Random,26,265697.3525658901,23.723955869674683,5.567466499462803
14,75% Best + 25% fresh Random,26,265166.1682267281,24.475027322769165,5.356415149541571
13,50% Best + 50% fresh Random,27,264826.4842211961,25.14890480041504,5.221451140573863
14,75% Best + 25% fresh Random,27,265662.93995607435,24.093858242034912,5.553793604348112
13,50% Best + 50% fresh Random,28,266773.5812752058,25.343940496444702,5.995076097824414
14,75% Best + 25% fresh Random,28,265709.1217468772,25.477657079696655,5.572142656780832
13,50% Best + 50% fresh Random,29,265863.033193761,23.50999093055725,5.633295097164148
14,75% Best + 25% fresh Random,29,265610.0376427758,25.02602791786194,5.532774338883262
13,50% Best + 50% fresh Random,30,266109.0372160091,24.375886917114258,5.731037965606789
14,75% Best + 25% fresh Random,30,265979.63948072307,24.598341941833496,5.679625367953878
13,50% Best + 50% fresh Random,31,265857.02194262506,24.264893770217896,5.630906693415327
14,75% Best + 25% fresh Random,31,265875.39993729914,24.72325325012207,5.638208679371726
13,50% Best + 50% fresh Random,32,265789.91769710294,24.1655113697052,5.604244684469006
14,75% Best + 25% fresh Random,32,265035.8852032237,24.69452714920044,5.304650807193312
13,50% Best + 50% fresh Random,33,265810.99147147324,23.77702283859253,5.612617763644878
14,75% Best + 25% fresh Random,33,264914.42551401415,24.128042459487915,5.256392171765301
13,50% Best + 50% fresh Random,34,265805.92814673006,24.888522624969482,5.6106059921310125
14,75% Best + 25% fresh Random,34,265933.6557112682,24.009377479553223,5.661354993806111
13,50% Best + 50% fresh Random,35,267249.72516005964,23.89789652824402,6.184258651311714
14,75% Best + 25% fresh Random,35,265945.8426299946,25.015599250793457,5.666197127617245
13,50% Best + 50% fresh Random,36,266330.94021556934,25.151800632476807,5.819204961799929
14,75% Best + 25% fresh Random,36,265635.6866322252,23.890997886657715,5.542965252749332
13,50% Best + 50% fresh Random,37,266111.79968447133,24.86636757850647,5.732135555755979
14,75% Best + 25% fresh Random,37,266045.28347596707,25.65622115135193,5.705707186993059
13,50% Best + 50% fresh Random,38,265037.6458983685,24.296335458755493,5.3053503705269955
14,75% Best + 25% fresh Random,38,264709.1150801627,24.507554292678833,5.174817770897966
13,50% Best + 50% fresh Random,39,265816.3180767246,24.146840810775757,5.614734142359223
14,75% Best + 25% fresh Random,39,266434.3024647293,23.950133323669434,5.860273081862588
13,50% Best + 50% fresh Random,40,265582.897214461,24.767733812332153,5.5219908431907605
14,75% Best + 25% fresh Random,40,266233.2109427081,25.450926542282104,5.780374948481537
13,50% Best + 50% fresh Random,41,265528.66145664087,23.495991706848145,5.500441770565612
14,75% Best + 25% fresh Random,41,266723.9786813371,24.223230600357056,5.97536788426507
13,50% Best + 50% fresh Random,42,266829.38254017616,24.41871213912964,6.017247181252605
14,75% Best + 25% fresh Random,42,264968.2474393827,24.159691095352173,5.277776819555013
13,50% Best + 50% fresh Random,43,267106.01246416185,24.921737670898438,6.127158401485278
14,75% Best + 25% fresh Random,43,265713.95866215567,24.006991386413574,5.574064470779683
13,50% Best + 50% fresh Random,44,264775.83489186276,24.83593463897705,5.201327035738101
14,75% Best + 25% fresh Random,44,266115.8394689402,25.077558040618896,5.733740651958352
13,50% Best + 50% fresh Random,45,266123.6809535875,24.452412605285645,5.736856248180211
14,75% Best + 25% fresh Random,45,264856.77242653264,24.49273443222046,5.233485318074371
13,50% Best + 50% fresh Random,46,266125.8790978382,23.750842094421387,5.737729619771237
14,75% Best + 25% fresh Random,46,266382.55255792994,24.96798348426819,5.839711693125982
13,50% Best + 50% fresh Random,47,265940.7467448976,24.376853227615356,5.664172419150759
14,75% Best + 25% fresh Random,47,266186.46474046446,23.930357694625854,5.761801642832554
13,50% Best + 50% fresh Random,48,265177.2100880879,24.83734130859375,5.360802326598235
14,75% Best + 25% fresh Random,48,266190.9692742654,25.17369842529297,5.763591394279199
13,50% Best + 50% fresh Random,49,265645.3120927299,24.330681562423706,5.546789662249707
14,75% Best + 25% fresh Random,49,266168.78694104473,24.073415279388428,5.75477786002101
13,50% Best + 50% fresh Random,50,265502.50704365084,24.915851593017578,5.490050040687722
14,75% Best + 25% fresh Random,50,265427.02311216376,24.028011083602905,5.460058596168027
15,50% Best + 25% Hilbert + 25% Random,2,266463.5835350347,24.508150339126587,5.871907102219498
16,50% Best + 25% Hilbert + 25% Greedy NN,2,266759.36738381867,24.317147970199585,5.989428602701308
15,50% Best + 25% Hilbert + 25% Random,3,265045.58107058855,24.561857223510742,5.308503190904834
16,50% Best + 25% Hilbert + 25% Greedy NN,3,265419.4152013449,24.104654550552368,5.457035804022192
15,50% Best + 25% Hilbert + 25% Random,4,265688.17263222166,24.395597457885742,5.563819107681689
16,50% Best + 25% Hilbert + 25% Greedy NN,4,265952.38623576215,24.404345750808716,5.668797047699159
15,50% Best + 25% Hilbert + 25% Random,5,265721.09723835264,23.676457166671753,5.576900785843608
16,50% Best + 25% Hilbert + 25% Greedy NN,5,265309.57695476443,23.989677667617798,5.413394626177315
15,50% Best + 25% Hilbert + 25% Random,6,266695.7211759503,24.67735743522644,5.964140549011376
16,50% Best + 25% Hilbert + 25% Greedy NN,6,266043.3055653025,24.74885654449463,5.704921319103118
15,50% Best + 25% Hilbert + 25% Random,7,266270.3524670141,23.670203924179077,5.795132102006217
16,50% Best + 25% Hilbert + 25% Greedy NN,7,265261.2896614984,24.40066146850586,5.394209010795814
15,50% Best + 25% Hilbert + 25% Random,8,266877.81549657934,24.77988076210022,6.036490671837602
16,50% Best + 25% Hilbert + 25% Greedy NN,8,265723.70862095844,23.84881067276001,5.577938346222333
15,50% Best + 25% Hilbert + 25% Random,9,266796.61457868066,24.235002756118774,6.004227741487678
16,50% Best + 25% Hilbert + 25% Greedy NN,9,265607.01051746483,24.619601249694824,5.531571594682894
15,50% Best + 25% Hilbert + 25% Random,10,265927.44614114164,24.709277868270874,5.658887793512335
16,50% Best + 25% Hilbert + 25% Greedy NN,10,265690.80308688775,24.477941751480103,5.564864245814083
15,50% Best + 25% Hilbert + 25% Random,11,266644.1333612958,24.290285110473633,5.943643563088363
16,50% Best + 25% Hilbert + 25% Greedy NN,11,265572.6515724474,24.069709539413452,5.517920021785905
15,50% Best + 25% Hilbert + 25% Random,12,266478.86234085175,24.256988525390625,5.877977711526183
16,50% Best + 25% Hilbert + 25% Greedy NN,12,266741.3842397503,24.045344591140747,5.982283499670871
15,50% Best + 25% Hilbert + 25% Random,13,264644.5741178942,25.559391021728516,5.149174211388163
16,50% Best + 25% Hilbert + 25% Greedy NN,13,265377.5076257648,25.512204885482788,5.440384992343428
15,50% Best + 25% Hilbert + 25% Random,14,265448.79882587784,23.235942840576172,5.468710571454238
16,50% Best + 25% Hilbert + 25% Greedy NN,14,265452.66643922654,24.483290433883667,5.470247260241989
15,50% Best + 25% Hilbert + 25% Random,15,265705.5528356104,24.21572732925415,5.57072464897248
16,50% Best + 25% Hilbert + 25% Greedy NN,15,265459.48373257165,23.821186780929565,5.47295592248449
15,50% Best + 25% Hilbert + 25% Random,16,265927.52093438414,24.63145637512207,5.658917510530759
16,50% Best + 25% Hilbert + 25% Greedy NN,16,264376.17949303915,25.174118995666504,5.0425350586288165
15,50% Best + 25% Hilbert + 25% Random,17,265788.88118108734,24.088905096054077,5.603832853606949
16,50% Best + 25% Hilbert + 25% Greedy NN,17,265359.0876992,24.292123556137085,5.433066345914428
15,50% Best + 25% Hilbert + 25% Random,18,265475.4259263872,24.256513595581055,5.479290110594737
16,50% Best + 25% Hilbert + 25% Greedy NN,18,265430.51800114074,24.314085483551025,5.461447193274593
15,50% Best + 25% Hilbert + 25% Random,19,265737.1195837966,24.15047836303711,5.583266819978161
16,50% Best + 25% Hilbert + 25% Greedy NN,19,266350.2152236052,23.928240537643433,5.826863351111888
15,50% Best + 25% Hilbert + 25% Random,20,265572.51892417413,24.165910482406616,5.51786731767725
16,50% Best + 25% Hilbert + 25% Greedy NN,20,266195.9445612974,24.909146070480347,5.76556818645273
15,50% Best + 25% Hilbert + 25% Random,21,266205.05277893774,24.418368816375732,5.769187083861116
16,50% Best + 25% Hilbert + 25% Greedy NN,21,265573.7471667833,25.172374486923218,5.518355325778357
15,50% Best + 25% Hilbert + 25% Random,22,266538.1771503482,23.663222074508667,5.9015448043254315
16,50% Best + 25% Hilbert + 25% Greedy NN,22,265341.6994365989,24.069822788238525,5.426157602519366
15,50% Best + 25% Hilbert + 25% Random,23,265868.7575396063,24.790753602981567,5.635569507061033
16,50% Best + 25% Hilbert + 25% Greedy NN,23,265504.9686037926,23.576245069503784,5.491028073269866
15,50% Best + 25% Hilbert + 25% Random,24,265324.038384876,24.29411745071411,5.419140473940165
16,50% Best + 25% Hilbert + 25% Greedy NN,24,266999.2764934157,24.05239772796631,6.084749826814817
15,50% Best + 25% Hilbert + 25% Random,25,266244.5440805993,24.16875457763672,5.78487785618127
16,50% Best + 25% Hilbert + 25% Greedy NN,25,265789.28675703565,24.29506778717041,5.603993997950019
15,50% Best + 25% Hilbert + 25% Random,26,265354.00603519514,24.33876609802246,5.4310472878040805
16,50% Best + 25% Hilbert + 25% Greedy NN,26,265575.6452736276,24.377089262008667,5.519109485835894
15,50% Best + 25% Hilbert + 25% Random,27,264908.37962682307,23.732045888900757,5.253990006341591
16,50% Best + 25% Hilbert + 25% Greedy NN,27,265842.445680775,24.346212148666382,5.625115220449262
15,50% Best + 25% Hilbert + 25% Random,28,266256.3099774032,24.582802295684814,5.789552708620271
16,50% Best + 25% Hilbert + 25% Greedy NN,28,265684.1625998984,24.355536222457886,5.562225832668366
15,50% Best + 25% Hilbert + 25% Random,29,266040.6704566226,24.54495143890381,5.703874331827552
16,50% Best + 25% Hilbert + 25% Greedy NN,29,265993.32037042326,24.222538232803345,5.685061089654364
15,50% Best + 25% Hilbert + 25% Random,30,265553.8006149458,24.480741262435913,5.5104301171808645
16,50% Best + 25% Hilbert + 25% Greedy NN,30,265979.52310666477,24.040947675704956,5.679579129952694
15,50% Best + 25% Hilbert + 25% Random,31,266701.04657046974,24.538127899169922,5.966256446674989
16,50% Best + 25% Hilbert + 25% Greedy NN,31,266483.298358768,24.269327640533447,5.879740240088238
15,50% Best + 25% Hilbert + 25% Random,32,265213.38604790927,24.817711114883423,5.375175839881852
16,50% Best + 25% Hilbert + 25% Greedy NN,32,265994.2066302939,23.475873470306396,5.685413220408786
15,50% Best + 25% Hilbert + 25% Random,33,265383.6733597182,23.9991455078125,5.442834775550831
16,50% Best + 25% Hilbert + 25% Greedy NN,33,266654.8241836737,23.752633094787598,5.947891264551464
15,50% Best + 25% Hilbert + 25% Random,34,266024.53413159924,24.10455322265625,5.697463011071524
16,50% Best + 25% Hilbert + 25% Greedy NN,34,265231.2166940019,24.484350442886353,5.38226035207543
15,50% Best + 25% Hilbert + 25% Random,35,265243.2388431567,24.975694179534912,5.387037019271745
16,50% Best + 25% Hilbert + 25% Greedy NN,35,265992.89303042175,23.436291933059692,5.684891297968986
15,50% Best + 25% Hilbert + 25% Random,36,265045.55145631504,24.032860279083252,5.308491424495432
16,50% Best + 25% Hilbert + 25% Greedy NN,36,267131.6923189673,24.50252890586853,6.137361578843659
15,50% Best + 25% Hilbert + 25% Random,37,266345.897912964,24.481926441192627,5.825147987589885
16,50% Best + 25% Hilbert + 25% Greedy NN,37,264463.82971973764,23.25365972518921,5.077360442778511
15,50% Best + 25% Hilbert + 25% Random,38,265966.562719086,24.36063838005066,5.674429679766879
16,50% Best + 25% Hilbert + 25% Greedy NN,38,265716.3952976832,24.47331666946411,5.575032600258356
15,50% Best + 25% Hilbert + 25% Random,39,266776.2934337456,23.9483699798584,5.996153698722684
16,50% Best + 25% Hilbert + 25% Greedy NN,39,264939.3761963493,23.652679443359375,5.2663056326865965
15,50% Best + 25% Hilbert + 25% Random,40,266275.39353204676,23.904060125350952,5.797135029242084
16,50% Best + 25% Hilbert + 25% Greedy NN,40,266378.84790485876,24.272765636444092,5.838239752080265
15,50% Best + 25% Hilbert + 25% Random,41,265207.66073855385,25.176745176315308,5.372901047160972
16,50% Best + 25% Hilbert + 25% Greedy NN,41,265670.8760646038,24.432825565338135,5.556946796742501
15,50% Best + 25% Hilbert + 25% Random,42,265252.4194893515,24.09170389175415,5.390684694155401
16,50% Best + 25% Hilbert + 25% Greedy NN,42,266380.2510558632,23.865952730178833,5.838797255176265
15,50% Best + 25% Hilbert + 25% Random,43,265026.0011033069,25.569621086120605,5.300723634503157
16,50% Best + 25% Hilbert + 25% Greedy NN,43,265450.40055391716,25.644182443618774,5.469346973621958
15,50% Best + 25% Hilbert + 25% Random,44,265377.2402171897,24.566805601119995,5.440278744970173
16,50% Best + 25% Hilbert + 25% Greedy NN,44,265463.7196362318,24.994576930999756,5.474638941202659
15,50% Best + 25% Hilbert + 25% Random,45,266434.10780037555,24.19880247116089,5.860195737386076
16,50% Best + 25% Hilbert + 25% Greedy NN,45,266033.39579276275,24.88549256324768,5.700983946108984
15,50% Best + 25% Hilbert + 25% Random,46,266825.07575319475,24.743096828460693,6.015535999014654
16,50% Best + 25% Hilbert + 25% Greedy NN,46,266372.8141784055,25.573734045028687,5.835842418388104
15,50% Best + 25% Hilbert + 25% Random,47,265932.5479044203,23.810065507888794,5.6609148375111
16,50% Best + 25% Hilbert + 25% Greedy NN,47,265358.20464108966,24.1572904586792,5.432715487290585
15,50% Best + 25% Hilbert + 25% Random,48,264854.2879699391,24.699504613876343,5.232498188222778
16,50% Best + 25% Hilbert + 25% Greedy NN,48,266166.27614105237,24.06763768196106,5.753780263351249
15,50% Best + 25% Hilbert + 25% Random,49,265583.78066622926,24.908886909484863,5.522341858223645
16,50% Best + 25% Hilbert + 25% Greedy NN,49,264301.31207726785,24.479215383529663,5.012788569512505
15,50% Best + 25% Hilbert + 25% Random,50,266793.09716989216,24.96985101699829,6.002830196759201
16,50% Best + 25% Hilbert + 25% Greedy NN,50,266352.0881454244,24.92040991783142,5.827607504598897
